Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Price,Cat,Has_New_Price,New_Price_num,Power_Engine_Ratio
Hyundai,Verna Transform SX VGT CRDi,Hyderabad,9,118077.0,Diesel,Manual,First,16,1493,110.0,1.5789787049493917,Standard,0,0.0,0.07367716008037509
Hyundai,Verna 1.6 SX VTVT (O) AT,Chennai,7,36300.0,Petrol,Automatic,Third,17,1591,121.4,2.1400661634962708,Standard,0,0.0,0.07630421118793212
Hyundai,Getz GVS,Mumbai,14,90000.0,Petrol,Manual,Second,15,1341,61.0,1.0296194171811583,Standard,0,0.0,0.04548844146159582
Ford,Figo Diesel EXI,Chennai,9,78000.0,Diesel,Manual,First,20,1399,68.0,1.1786549963416462,Standard,0,0.0,0.04860614724803431
Audi,A6 2011-2015 35 TDI Technology,Mumbai,4,42000.0,Diesel,Automatic,First,17,1968,174.33,3.228826155721369,Standard,0,0.0,0.08858231707317074
Volkswagen,Polo 1.2 MPI Highline,Mumbai,4,27000.0,Petrol,Manual,First,16,1198,74.0,1.6770965609079151,Standard,0,0.0,0.06176961602671119
Bmw,X1 sDrive20d,Kolkata,7,22000.0,Diesel,Automatic,First,17,1995,184.0,2.5257286443082556,Standard,0,0.0,0.09223057644110276
Honda,City i VTEC SV,Kolkata,5,49000.0,Petrol,Manual,First,17,1497,117.3,1.749199854809259,Standard,0,0.0,0.0783567134268537
Hyundai,i20 Sportz Option Diesel,Hyderabad,7,42600.0,Diesel,Manual,First,23,1396,90.0,1.7900914121273581,Standard,0,0.0,0.06446991404011461
Honda,Jazz 1.2 V CVT i VTEC,Coimbatore,1,12794.0,Petrol,Automatic,First,19,1199,88.7,2.3174737054877963,Standard,0,0.0,0.07397831526271893
Honda,CR-V 2.4 AT,Hyderabad,5,88046.0,Petrol,Automatic,First,10,2354,152.0,2.7073833121145063,Standard,0,0.0,0.06457094307561598
Mercedes-benz,A Class A180 CDI,Bangalore,5,8000.0,Diesel,Automatic,Second,20,2143,107.3,3.0325462466767075,Standard,0,0.0,0.050069995333644424
Mahindra,XUV500 AT W10 AWD,Coimbatore,1,82739.0,Diesel,Automatic,First,16,2179,140.0,2.87751164216656,Large,0,0.0,0.06424965580541533
Mahindra,Bolero SLX 2WD,Bangalore,13,170000.0,Diesel,Manual,Third,13,2523,63.0,1.252762968495368,Large,0,0.0,0.02497027348394768
Renault,Scala RxL AT,Mumbai,6,7000.0,Petrol,Automatic,First,17,1498,99.6,1.536867219599265,Standard,0,0.0,0.0664886515353805
Other_Luxury,Rover Freelander 2 HSE SD4,Ahmedabad,7,60000.0,Diesel,Automatic,Second,12,2179,187.74,3.1986731175506815,Standard,0,0.0,0.08615878843506196
Maruti,Alto 800 VXI,Pune,2,38000.0,Petrol,Manual,First,22,796,47.3,1.4134230285081433,Standard,0,0.0,0.059422110552763814
Toyota,Etios G,Kochi,6,56344.0,Petrol,Manual,First,17,1496,88.73,1.7173950539391927,Standard,0,0.0,0.05931149732620321
Hyundai,i20 Sportz Option,Mumbai,5,17858.0,Petrol,Manual,First,17,1197,80.0,1.843719208158766,Standard,0,0.0,0.06683375104427736
Hyundai,i10 Sportz,Hyderabad,7,53000.0,Petrol,Manual,First,20,1197,78.9,1.4350845252893227,Standard,0,0.0,0.06591478696741855
Maruti,Swift VDI BSIV,Kochi,3,67906.0,Diesel,Manual,First,25,1248,74.0,1.891604804197771,Standard,0,0.0,0.05929487179487179
Hyundai,EON Magna Plus,Hyderabad,4,19000.0,Petrol,Manual,First,21,814,55.2,1.3862943611198906,Standard,0,0.0,0.06781326781326781
Bmw,3 Series 320d,Mumbai,9,67000.0,Diesel,Automatic,Second,22,1995,190.0,2.327277705584417,Standard,1,47.87,0.09523809523809523
Tata,Indigo XL Classic Dicor,Delhi,8,80000.0,Diesel,Manual,First,23,1396,70.0,0.7884573603642702,Standard,0,0.0,0.050143266475644696
Maruti,Alto 800 LXI,Delhi,4,61000.0,Petrol,Manual,First,22,796,47.3,1.1474024528375417,Standard,0,0.0,0.059422110552763814
Volkswagen,Polo Diesel Highline 1.2L,Pune,9,39000.0,Diesel,Manual,First,22,1199,73.9,1.3987168811184478,Standard,0,0.0,0.06163469557964971
Toyota,Corolla Altis VL AT,Ahmedabad,5,59000.0,Petrol,Automatic,First,14,1798,138.03,2.5257286443082556,Standard,0,0.0,0.0767686318131257
Hyundai,Santro Xing GLS,Hyderabad,11,80931.0,Petrol,Manual,First,17,1086,62.1,1.1939224684724346,Standard,0,0.0,0.057182320441988954
Maruti,Swift ZXI,Kolkata,3,34000.0,Petrol,Manual,First,20,1197,81.8,1.7833912195575383,Standard,0,0.0,0.0683375104427736
Renault,Scala Diesel RxL,Hyderabad,6,130000.0,Diesel,Manual,First,21,1461,84.8,1.749199854809259,Standard,0,0.0,0.05804243668720054
Maruti,Vitara Brezza ZDi Plus,Coimbatore,1,52380.0,Diesel,Manual,First,24,1248,88.5,2.411439497906128,Standard,1,12.47,0.07091346153846154
Nissan,Micra XV,Kolkata,8,44000.0,Petrol,Manual,First,18,1198,75.0,1.2947271675944,Standard,0,0.0,0.06260434056761269
Ford,Figo Diesel EXI,Hyderabad,4,84000.0,Diesel,Manual,First,20,1399,68.05,1.5686159179138452,Standard,0,0.0,0.04864188706218728
Honda,CR-V 2.0 AT,Kochi,2,41697.0,Petrol,Automatic,First,13,1997,141.1,2.8724340572094973,Standard,0,0.0,0.07065598397596394
Nissan,Terrano XV 110 PS,Pune,5,163000.0,Diesel,Manual,First,19,1461,108.5,1.791759469228055,Standard,0,0.0,0.07426420260095824
Toyota,Etios Liva 1.2 G,Chennai,8,42000.0,Petrol,Manual,Second,17,1197,78.9,1.55814461804655,Standard,1,6.51,0.06591478696741855
Hyundai,i20 Asta 1.4 CRDi,Jaipur,6,129000.0,Diesel,Manual,Third,21,1396,88.76,1.631199404215613,Standard,0,0.0,0.06358166189111748
Ford,Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,4,32200.0,Petrol,Manual,Second,18,1196,86.8,1.6582280766035324,Standard,0,0.0,0.0725752508361204
Audi,A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,5,40000.0,Diesel,Automatic,First,17,1968,174.33,3.1570004211501135,Standard,0,0.0,0.08858231707317074
Toyota,Innova 2.0 E,Delhi,13,150000.0,Petrol,Manual,First,12,1998,132.0,1.7047480922384253,Large,0,0.0,0.06606606606606606
Chevrolet,Aveo U-VA 1.2 LS,Jaipur,12,140000.0,Petrol,Manual,First,15,1150,74.9,0.6418538861723948,Standard,0,0.0,0.0651304347826087
Hyundai,Getz GLS,Hyderabad,13,63181.0,Petrol,Manual,First,15,1341,83.0,1.0473189942805592,Standard,0,0.0,0.061894108873974646
Honda,Amaze S i-Dtech,Kolkata,6,39575.0,Diesel,Manual,First,25,1498,98.6,1.4469189829363254,Standard,0,0.0,0.06582109479305741
Ford,Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,5,70374.0,Diesel,Manual,First,22,1498,89.84,2.1210632163706555,Standard,0,0.0,0.05997329773030708
Volkswagen,CrossPolo 1.5 TDI,Kolkata,4,26256.0,Diesel,Manual,First,20,1498,88.5,1.6582280766035324,Standard,0,0.0,0.059078771695594126
Hyundai,Elite i20 Petrol Sportz,Delhi,3,13460.0,Petrol,Manual,First,18,1197,81.86,2.0082140323914683,Standard,0,0.0,0.0683876357560568
Toyota,Innova 2.5 V Diesel 8-seater,Chennai,8,122000.0,Diesel,Manual,Second,12,2494,102.0,2.463853240590168,Large,0,0.0,0.0408981555733761
Mercedes-benz,M-Class ML 250 CDI,Kolkata,4,58589.0,Diesel,Automatic,First,15,2143,203.2,3.3586377672433594,Standard,0,0.0,0.09482034531031264
Maruti,Wagon R LX BSIII,Jaipur,14,115000.0,Petrol,Manual,Second,17,1061,64.0,0.688134638736401,Standard,0,0.0,0.060320452403393024
Ford,Endeavour 2.2 Trend AT 4X2,Pune,3,75000.0,Diesel,Automatic,First,12,2198,158.0,3.2188758248682006,Large,0,0.0,0.0718835304822566
Hyundai,Elite i20 Petrol Sportz,Jaipur,3,30292.0,Petrol,Manual,First,18,1197,81.86,1.9600947840472698,Standard,0,0.0,0.0683876357560568
Honda,WRV i-VTEC VX,Ahmedabad,2,32248.0,Petrol,Manual,First,17,1199,88.7,2.224623551524334,Standard,1,10.32,0.07397831526271893
Volkswagen,Polo Petrol Highline 1.2L,Bangalore,6,74000.0,Petrol,Manual,First,16,1198,73.9,1.7316555451583497,Standard,0,0.0,0.06168614357262104
Honda,CR-V 2.0L 2WD MT,Mumbai,5,56100.0,Petrol,Manual,First,13,1997,153.86,2.3749057545736716,Standard,0,0.0,0.0770455683525288
Hyundai,Grand i10 1.2 Kappa Asta,Bangalore,5,61325.0,Petrol,Manual,First,18,1197,81.86,1.6863989535702288,Standard,1,8.1,0.0683876357560568
Maruti,Swift Dzire VXI,Kolkata,5,33000.0,Petrol,Manual,First,19,1197,85.8,1.6074359097634274,Standard,0,0.0,0.07167919799498747
Bmw,5 Series 2003-2012 530d,Coimbatore,3,18090.0,Diesel,Automatic,First,16,2993,258.0,3.844386356712335,Standard,0,0.0,0.08620113598396258
Ford,Ecosport 1.5 DV5 MT Ambiente,Kochi,5,71390.0,Diesel,Manual,First,22,1498,89.84,1.8357763546448294,Standard,0,0.0,0.05997329773030708
Honda,City i DTec V,Ahmedabad,3,67000.0,Diesel,Manual,First,26,1498,98.6,2.1102132003465894,Standard,0,0.0,0.06582109479305741
Tata,Indigo LS,Chennai,11,99000.0,Diesel,Manual,Second,17,1405,70.0,0.9555114450274363,Standard,0,0.0,0.0498220640569395
Renault,Duster 110PS Diesel RxL,Pune,5,142000.0,Diesel,Manual,Second,19,1461,108.45,1.9459101490553132,Standard,0,0.0,0.0742299794661191
Hyundai,i10 Sportz,Chennai,9,26966.0,Petrol,Manual,First,20,1197,78.9,1.3862943611198906,Standard,0,0.0,0.06591478696741855
Honda,Jazz 1.2 SV i VTEC,Mumbai,4,27628.0,Petrol,Manual,First,18,1199,88.7,1.7833912195575383,Standard,0,0.0,0.07397831526271893
Maruti,SX4 S Cross DDiS 200 Zeta,Hyderabad,3,82497.0,Diesel,Manual,First,23,1248,88.5,2.301584592660462,Standard,0,0.0,0.07091346153846154
Honda,Accord VTi-L MT,Mumbai,12,86000.0,Petrol,Manual,Third,11,2354,144.0,1.0473189942805592,Standard,0,0.0,0.06117247238742566
Volkswagen,Polo Petrol Comfortline 1.2L,Coimbatore,3,26981.0,Petrol,Manual,First,16,1198,73.9,1.9685099809725544,Standard,0,0.0,0.06168614357262104
Maruti,Ritz VDi,Hyderabad,9,110471.0,Diesel,Manual,First,21,1248,73.9,1.5040773967762742,Standard,0,0.0,0.059214743589743594
Honda,Amaze S Petrol,Jaipur,5,69000.0,Petrol,Manual,First,19,1199,88.76,1.7047480922384253,Standard,1,7.52,0.07402835696413679
Hyundai,i20 1.2 Asta Option,Hyderabad,2,12000.0,Petrol,Manual,First,18,1197,81.83,2.169053700369523,Standard,0,0.0,0.06836257309941521
Renault,Duster 85PS Diesel RxL,Hyderabad,5,77500.0,Diesel,Manual,First,20,1461,83.8,2.028148247292285,Standard,0,0.0,0.05735797399041752
Hyundai,Grand i10 Magna,Kochi,5,48031.0,Petrol,Manual,First,18,1197,82.0,1.7884205679625405,Standard,0,0.0,0.06850459482038429
Bmw,3 Series 320d Highline,Chennai,11,170000.0,Diesel,Automatic,Third,16,1995,181.0,2.3749057545736716,Standard,0,0.0,0.09072681704260652
Ford,Ecosport 1.5 DV5 MT Trend,Mumbai,5,69565.0,Diesel,Manual,First,22,1498,89.84,1.8794650496471605,Standard,0,0.0,0.05997329773030708
Volkswagen,Vento 1.5 TDI Highline AT,Hyderabad,3,45492.0,Diesel,Automatic,First,21,1498,108.5,2.424802725718295,Standard,1,15.68,0.07242990654205607
Honda,Accord 2.4 AT,Chennai,8,85000.0,Petrol,Automatic,Second,11,2354,177.6,2.1400661634962708,Standard,0,0.0,0.07544604927782497
Chevrolet,Aveo 1.4,Hyderabad,11,55902.0,Petrol,Manual,First,14,1399,92.7,1.0296194171811583,Standard,0,0.0,0.06626161543959971
Volkswagen,Polo 1.2 MPI Highline Plus,Hyderabad,2,18500.0,Petrol,Manual,First,16,1199,74.0,1.9810014688665833,Standard,0,0.0,0.061718098415346125
Mahindra,Xylo D4 BS III,Hyderabad,4,129750.0,Diesel,Manual,Second,14,2489,93.7,2.0541237336955462,Large,0,0.0,0.037645640819606266
Hyundai,i10 Magna AT,Hyderabad,10,50902.0,Petrol,Automatic,First,19,1197,80.0,1.3862943611198906,Standard,0,0.0,0.06683375104427736
Mahindra,XUV500 W8 4WD,Coimbatore,4,84725.0,Diesel,Manual,First,15,2179,140.0,2.533696813957432,Large,0,0.0,0.06424965580541533
Hyundai,Elantra CRDi SX,Mumbai,6,40000.0,Diesel,Manual,Second,22,1582,126.24,2.0731719286662407,Standard,0,0.0,0.07979772439949431
Volkswagen,Passat 1.8 TSI MT,Mumbai,9,60000.0,Petrol,Manual,Third,14,1798,160.0,1.5040773967762742,Standard,0,0.0,0.08898776418242492
Hyundai,Grand i10 1.2 Kappa Sportz,Coimbatore,5,33496.0,Petrol,Manual,First,18,1197,81.86,1.8718021769015913,Standard,1,7.45,0.0683876357560568
Hyundai,i20 Asta Option 1.2,Mumbai,4,25000.0,Petrol,Manual,First,18,1197,81.83,1.8946168546677629,Standard,0,0.0,0.06836257309941521
Chevrolet,Enjoy TCDi LS 8 Seater,Ahmedabad,6,71000.0,Diesel,Manual,First,18,1248,73.8,1.4469189829363254,Large,0,0.0,0.05913461538461538
Skoda,Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,4,20826.0,Petrol,Automatic,First,14,1598,103.6,2.1656192379208883,Standard,0,0.0,0.06483103879849812
Hyundai,Creta 1.6 CRDi SX,Pune,3,42244.0,Diesel,Manual,First,19,1582,126.2,2.5649493574615367,Standard,0,0.0,0.0797724399494311
Chevrolet,Beat Diesel PS,Jaipur,6,98598.0,Diesel,Manual,First,25,936,57.6,0.9360933591703348,Standard,0,0.0,0.06153846153846154
Toyota,Fortuner 3.0 Diesel,Delhi,8,62100.0,Diesel,Manual,First,11,2982,171.0,2.463853240590168,Large,0,0.0,0.05734406438631791
Hyundai,i20 Sportz Option 1.2,Coimbatore,3,44238.0,Petrol,Manual,First,18,1197,81.83,2.0438143640366846,Standard,0,0.0,0.06836257309941521
Audi,Q7 3.0 TDI quattro,Coimbatore,7,91743.0,Diesel,Automatic,First,12,2967,241.4,3.386083743852107,Large,0,0.0,0.08136164475901585
Other_Luxury,Panamera Diesel,Bangalore,6,19828.0,Diesel,Automatic,Second,17,2967,300.0,4.330733340286331,Standard,0,0.0,0.10111223458038422
Honda,City i VTEC VX,Hyderabad,3,36891.0,Petrol,Manual,First,17,1497,117.3,2.4414770918606643,Standard,0,0.0,0.0783567134268537
Mahindra,Quanto C4,Hyderabad,7,90049.0,Diesel,Manual,First,17,1493,100.0,1.5686159179138452,Large,0,0.0,0.06697923643670463
Audi,A4 2.0 TDI Multitronic,Ahmedabad,7,74002.0,Diesel,Automatic,First,16,1968,140.0,2.970414465569701,Standard,0,0.0,0.07113821138211382
Hyundai,Sonata Transform 2.4 GDi AT,Kolkata,6,41000.0,Petrol,Automatic,First,12,2359,198.25,1.9459101490553132,Standard,0,0.0,0.08403984739296312
Hyundai,Verna 1.6 SX,Hyderabad,7,83678.0,Diesel,Manual,First,22,1582,126.32,1.8718021769015913,Standard,0,0.0,0.07984829329962073
Maruti,Wagon R LXI BS IV,Pune,9,91000.0,Petrol,Manual,First,18,998,67.1,1.1939224684724346,Standard,0,0.0,0.06723446893787574
Maruti,Ertiga SHVS ZDI Plus,Jaipur,3,50000.0,Diesel,Manual,First,24,1248,88.5,2.272125885509337,Large,0,0.0,0.07091346153846154
Hyundai,Xcent 1.1 CRDi S Option,Delhi,4,58000.0,Diesel,Manual,First,24,1120,71.01,1.7833912195575383,Standard,0,0.0,0.06340178571428572
Maruti,Swift VDI,Jaipur,7,80000.0,Diesel,Manual,First,22,1248,74.0,1.6582280766035324,Standard,0,0.0,0.05929487179487179
Mahindra,XUV500 W6 2WD,Kochi,2,41290.0,Diesel,Manual,Second,16,2179,140.0,2.479894107964456,Large,0,0.0,0.06424965580541533
Bmw,5 Series 520d Luxury Line,Delhi,6,65000.0,Diesel,Automatic,First,22,1995,190.0,3.102791345847399,Standard,1,67.87,0.09523809523809523
Toyota,Corolla Altis 1.8 G,Bangalore,3,16471.0,Petrol,Manual,Second,14,1798,138.03,2.5257286443082556,Standard,1,20.48,0.0767686318131257
Hyundai,i20 Asta 1.4 CRDi,Pune,4,54339.0,Diesel,Manual,Second,22,1396,88.73,1.9459101490553132,Standard,0,0.0,0.06356017191977077
Mahindra,KUV 100 mFALCON G80 K2,Hyderabad,3,24025.0,Petrol,Manual,First,18,1198,82.0,1.62924053973028,Large,0,0.0,0.06844741235392321
Maruti,Alto 800 2016-2019 LXI,Kolkata,6,24027.0,Petrol,Manual,First,24,796,47.3,1.1019400787607843,Standard,0,0.0,0.059422110552763814
Other,Punto EVO 1.2 Emotion,Hyderabad,9,59270.0,Petrol,Manual,First,15,1172,67.0,1.2809338454620642,Standard,0,0.0,0.05716723549488054
Maruti,Wagon R VXI BS IV,Kolkata,7,40000.0,Petrol,Manual,First,18,998,67.1,1.208960345836975,Standard,0,0.0,0.06723446893787574
Other,Pajero 4X4 LHD,Bangalore,7,155566.0,Diesel,Manual,Second,9,2835,118.6,2.3174737054877963,Large,0,0.0,0.0418342151675485
Honda,Brio EX MT,Chennai,6,42320.0,Petrol,Manual,First,19,1198,86.8,1.3609765531356006,Standard,0,0.0,0.07245409015025041
Hyundai,i20 Asta Option 1.4 CRDi,Coimbatore,2,24153.0,Diesel,Manual,Second,22,1396,88.73,2.3204250111223765,Standard,0,0.0,0.06356017191977077
Hyundai,Creta 1.6 SX Plus Petrol Automatic,Mumbai,3,27000.0,Petrol,Automatic,First,13,1591,121.3,2.5217206229107165,Standard,0,0.0,0.07624135763670647
Honda,Amaze S i-VTEC,Kochi,2,61795.0,Petrol,Manual,First,17,1198,86.7,1.8764069432883397,Standard,0,0.0,0.07237061769616027
Mahindra,KUV 100 mFALCON G80 K6 Plus,Chennai,3,13500.0,Petrol,Manual,First,18,1198,82.0,1.55814461804655,Large,0,0.0,0.06844741235392321
Honda,City i-VTEC CVT VX,Pune,1,4500.0,Petrol,Automatic,First,18,1497,117.3,2.6026896854443837,Standard,1,15.17,0.0783567134268537
Mahindra,XUV500 AT W10 FWD,Mumbai,2,23000.0,Diesel,Automatic,First,16,2179,140.0,2.803360380906535,Large,0,0.0,0.06424965580541533
Mercedes-benz,New C-Class 220 CDI AT,Mumbai,6,80578.0,Diesel,Automatic,Second,14,2143,170.0,2.740840023925201,Standard,0,0.0,0.07932804479701354
Renault,Duster 110PS Diesel RxZ AMT,Coimbatore,2,42646.0,Diesel,Automatic,First,19,1461,108.45,2.599722324216582,Standard,1,15.05,0.0742299794661191
Volkswagen,Polo 1.2 MPI Comfortline,Bangalore,5,30000.0,Petrol,Manual,Second,16,1198,74.0,1.8325814637483102,Standard,0,0.0,0.06176961602671119
Mercedes-benz,S Class 2005 2013 S 350 CDI,Bangalore,10,98000.0,Diesel,Automatic,Second,13,2987,282.0,3.258096538021482,Standard,0,0.0,0.09440910612654838
Other_Luxury,XJ 3.0L Premium Luxury,Hyderabad,7,50000.0,Diesel,Automatic,First,12,2993,271.23,3.828641396489095,Standard,0,0.0,0.09062145005011694
Maruti,Swift VDI,Jaipur,4,63310.0,Diesel,Manual,First,28,1248,74.0,1.8082887711792655,Standard,1,8.13,0.05929487179487179
Honda,Amaze S i-Dtech,Delhi,5,66000.0,Diesel,Manual,First,25,1498,98.6,1.5040773967762742,Standard,0,0.0,0.06582109479305741
Bmw,3 Series 320d Highline,Ahmedabad,8,74000.0,Diesel,Automatic,Second,16,1995,181.0,2.6026896854443837,Standard,0,0.0,0.09072681704260652
Hyundai,Verna 1.4 EX,Hyderabad,7,93000.0,Diesel,Manual,First,23,1396,88.7,1.8794650496471605,Standard,0,0.0,0.06353868194842408
Toyota,Fortuner 4x2 4 Speed AT,Delhi,4,70000.0,Diesel,Automatic,First,11,2982,169.0,3.019448800171307,Large,0,0.0,0.05667337357478203
Maruti,Swift VXI,Ahmedabad,7,48772.0,Petrol,Manual,First,18,1197,85.8,1.5912739418064292,Standard,0,0.0,0.07167919799498747
Chevrolet,Beat LS,Chennai,9,66000.0,Petrol,Manual,First,18,1199,79.4,1.1600209167967532,Standard,0,0.0,0.06622185154295246
Hyundai,Grand i10 Asta Option AT,Coimbatore,2,27417.0,Petrol,Automatic,First,18,1197,82.0,2.065596134857783,Standard,0,0.0,0.06850459482038429
Ford,Figo Petrol ZXI,Coimbatore,8,51593.0,Petrol,Manual,Second,15,1196,70.0,1.4973884086254776,Standard,0,0.0,0.05852842809364549
Maruti,Swift VXI BSIII,Pune,9,75000.0,Petrol,Manual,First,16,1298,88.2,1.3480731482996928,Standard,0,0.0,0.0679506933744222
Audi,A4 35 TDI Premium,Coimbatore,3,39237.0,Diesel,Automatic,First,17,1968,174.33,3.2824138456721883,Standard,0,0.0,0.08858231707317074
Honda,City V MT,Kochi,1,11966.0,Petrol,Manual,First,16,1497,116.3,2.423031246069913,Standard,0,0.0,0.07768871075484302
Honda,Jazz V,Hyderabad,4,37000.0,Petrol,Manual,First,18,1199,88.7,1.9878743481543455,Standard,1,8.79,0.07397831526271893
Volkswagen,Polo 1.5 TDI Highline,Chennai,5,70920.0,Diesel,Manual,First,20,1498,88.8,1.749199854809259,Standard,0,0.0,0.05927903871829105
Nissan,Terrano XL D Option,Hyderabad,6,65280.0,Diesel,Manual,First,19,1461,83.14,1.916922612182061,Standard,1,14.72,0.056906228610540725
Other_Luxury,Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,3,62000.0,Diesel,Automatic,First,12,2179,187.7,3.817712325956905,Large,0,0.0,0.08614043139054611
Hyundai,i20 Magna Optional 1.2,Kochi,5,44525.0,Petrol,Manual,First,18,1197,82.9,1.7316555451583497,Standard,0,0.0,0.06925647451963242
Honda,City 1.5 E MT,Jaipur,10,86863.0,Petrol,Manual,First,17,1497,118.0,1.5260563034950494,Standard,0,0.0,0.0788243152972612
Mahindra,XUV500 W10 AWD,Hyderabad,4,102626.0,Diesel,Manual,First,16,2179,140.0,2.583997552432231,Large,0,0.0,0.06424965580541533
Other_Luxury,Compass 2.0 Limited Option 4X4,Jaipur,2,45000.0,Diesel,Manual,First,16,1956,170.0,3.044522437723423,Standard,1,25.54,0.0869120654396728
Mahindra,XUV500 W10 AWD,Jaipur,2,22000.0,Diesel,Manual,First,16,2179,140.0,2.833213344056216,Large,0,0.0,0.06424965580541533
Mahindra,Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,8,108905.0,Diesel,Automatic,Second,11,2179,120.0,1.9754689512968577,Large,0,0.0,0.05507113354749885
Other,GO Plus T,Kolkata,3,12800.0,Petrol,Manual,First,19,1198,67.0,1.4469189829363254,Large,0,0.0,0.055926544240400666
Mahindra,Scorpio S6 Plus 7 Seater,Kolkata,3,32000.0,Diesel,Manual,First,15,2179,120.0,2.3749057545736716,Large,0,0.0,0.05507113354749885
Honda,Amaze S AT i-Vtech,Mumbai,5,39000.0,Petrol,Automatic,First,15,1198,86.7,1.6956156086751528,Standard,0,0.0,0.07237061769616027
Honda,City i-DTEC ZX,Pune,2,42000.0,Diesel,Manual,First,25,1498,98.6,2.5649493574615367,Standard,1,16.84,0.06582109479305741
Tata,Indigo GLE,Chennai,11,73000.0,Petrol,Manual,First,14,1396,65.0,0.5877866649021191,Standard,0,0.0,0.04656160458452722
Hyundai,Grand i10 1.2 CRDi Sportz,Chennai,1,48000.0,Diesel,Manual,First,24,1186,73.97,1.9387416595767009,Standard,1,8.28,0.062369308600337264
Hyundai,Verna 1.4 CX VTVT,Kolkata,5,19000.0,Petrol,Manual,First,17,1396,105.5,1.8325814637483102,Standard,0,0.0,0.0755730659025788
Toyota,Innova Crysta 2.4 VX MT,Coimbatore,0,33598.0,Diesel,Manual,First,13,2393,147.8,3.1441522786722644,Large,1,23.94,0.06176347680735479
Bmw,X1 sDrive20d,Jaipur,7,63000.0,Diesel,Automatic,First,17,1995,184.0,2.6741486494265287,Standard,0,0.0,0.09223057644110276
Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,Chennai,4,48000.0,Diesel,Automatic,First,16,1968,138.03,2.6741486494265287,Standard,0,0.0,0.07013719512195123
Ford,Figo Diesel ZXI,Delhi,5,66000.0,Diesel,Manual,First,20,1399,68.05,1.4973884086254776,Standard,0,0.0,0.04864188706218728
Mahindra,Ssangyong Rexton RX7,Ahmedabad,6,80000.0,Diesel,Automatic,Second,11,2696,184.0,2.3513752571634776,Large,0,0.0,0.06824925816023739
Volkswagen,Vento Petrol Highline,Chennai,8,37000.0,Petrol,Manual,First,15,1598,103.6,1.7578579175523736,Standard,0,0.0,0.06483103879849812
Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,3,35058.0,Petrol,Manual,First,15,1598,103.52,2.020222182019865,Standard,0,0.0,0.06478097622027534
Volkswagen,Polo Petrol Comfortline 1.2L,Delhi,7,52000.0,Petrol,Manual,First,16,1198,73.9,1.410986973710262,Standard,0,0.0,0.06168614357262104
Maruti,S Cross DDiS 200 Delta,Hyderabad,4,61313.0,Diesel,Manual,First,23,1248,88.5,2.196112848483529,Standard,0,0.0,0.07091346153846154
Toyota,Corolla Altis G,Kolkata,10,45000.0,Petrol,Manual,Second,14,1798,138.1,1.4586150226995167,Standard,0,0.0,0.0768075639599555
Maruti,Ertiga ZDI,Bangalore,4,74000.0,Diesel,Manual,First,20,1248,88.8,2.277267285009756,Large,0,0.0,0.07115384615384615
Hyundai,i10 Asta Sunroof AT,Hyderabad,6,89000.0,Petrol,Automatic,First,19,1197,80.0,1.6467336971777973,Standard,0,0.0,0.06683375104427736
Mercedes-benz,CLA 200 CDI Sport,Kochi,0,13414.0,Diesel,Automatic,First,17,2143,136.0,3.4585224482814247,Standard,1,43.07,0.06346243583761083
Honda,City ZX VTEC,Jaipur,13,95000.0,Petrol,Manual,Second,16,1497,100.0,1.1346227261911428,Standard,0,0.0,0.06680026720106881
