Brand,Model,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Ford,Ecosport,Pune,4,55000.0,Diesel,Manual,First,22.7,1498,89.84,5,2.1400661634962708
Tata,Nano,Coimbatore,2,18351.0,Petrol,Automatic,First,21.9,624,37.48,4,1.4838746894587547
Honda,Brio,Pune,6,45000.0,Petrol,Manual,Second,19.4,1198,86.8,5,1.4469189829363254
Maruti,Ertiga,Hyderabad,3,112200.0,Diesel,Manual,First,24.52,1248,88.5,7,2.2300144001592104
Hyundai,i10,Bangalore,9,29000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.4929040961781488
Hyundai,Santro,Hyderabad,12,57309.0,Petrol,Manual,First,17.0,1086,97.7,5,1.1314021114911006
Mahindra,XUV500,Mumbai,4,53392.0,Diesel,Manual,First,16.0,2179,140.0,7,2.5610957881455465
Volkswagen,Vento,Hyderabad,9,71000.0,Diesel,Manual,First,20.54,1598,103.6,5,1.6582280766035324
Tata,Other,Hyderabad,5,93000.0,Diesel,Manual,First,14.0,2179,138.1,7,2.224623551524334
Honda,Accord,Hyderabad,9,119000.0,Petrol,Manual,First,10.2,2354,180.0,5,1.9387416595767009
Maruti,Eeco,Coimbatore,3,42225.0,Petrol,Manual,First,15.1,1196,73.0,7,1.667706820558076
Maruti,Swift,Ahmedabad,7,65000.0,Diesel,Manual,First,22.9,1248,74.0,5,1.589235205116581
Maruti,Baleno,Pune,3,27809.0,Petrol,Automatic,First,21.4,1197,83.1,5,2.0028304393079956
Mahindra,XUV500,Coimbatore,4,65100.0,Diesel,Manual,First,15.1,2179,140.0,7,2.2364452904895007
Hyundai,Xcent,Chennai,5,51000.0,Petrol,Manual,First,19.1,1197,82.0,5,1.578978704949392
Mercedes-Benz,New,Hyderabad,2,10000.0,Diesel,Automatic,First,19.27,2143,167.62,5,3.6109179126442243
Skoda,Superb,Kolkata,8,54895.0,Petrol,Manual,First,13.14,1798,160.0,5,2.1400661634962708
Volkswagen,Other,Hyderabad,4,80768.0,Diesel,Manual,First,20.14,1498,88.73,5,1.9021075263969205
Maruti,Other,Kochi,0,12076.0,Petrol,Manual,First,20.89,1197,81.8,5,1.8718021769015913
Maruti,Swift,Chennai,3,49000.0,Diesel,Manual,First,25.2,1248,74.0,5,1.9315214116032138
Honda,City,Mumbai,4,42366.0,Petrol,Manual,First,17.8,1497,117.3,5,2.169053700369523
BMW,5,Ahmedabad,9,68000.0,Diesel,Automatic,First,11.5,2993,235.0,5,2.9444389791664403
Skoda,Laura,Hyderabad,11,122397.0,Diesel,Manual,First,17.5,1896,106.0,5,1.6863989535702286
Volkswagen,Polo,Coimbatore,2,50534.0,Petrol,Automatic,First,17.21,1197,103.5,5,2.2267833795777636
Renault,Duster,Ahmedabad,5,55300.0,Diesel,Manual,First,19.87,1461,83.8,5,1.749199854809259
Honda,City,Hyderabad,11,73095.0,Petrol,Automatic,First,16.8,1497,118.0,5,1.5686159179138452
Volkswagen,Vento,Ahmedabad,8,51100.0,Diesel,Manual,First,20.54,1598,103.6,5,1.4816045409242156
Hyundai,Grand,Pune,3,13436.0,Petrol,Manual,Second,18.9,1197,82.0,5,1.7404661748405044
Ford,Fiesta,Pune,11,76000.0,Petrol,Manual,Second,16.6,1388,68.0,5,0.9122827104766162
Hyundai,Xcent,Mumbai,3,63141.0,Diesel,Manual,Second,24.4,1120,71.0,5,1.7047480922384253
Honda,Amaze,Hyderabad,5,74885.0,Diesel,Manual,First,25.8,1498,98.6,5,1.8562979903656263
Honda,City,Hyderabad,3,14000.0,Petrol,Automatic,First,18.0,1497,117.3,5,2.5257286443082556
Renault,Other,Pune,7,56000.0,Diesel,Manual,Second,20.4,1461,108.5,5,1.5040773967762742
BMW,5,Ahmedabad,9,46000.0,Diesel,Automatic,First,22.48,1995,190.0,5,2.8622008809294686
Maruti,SX4,Mumbai,7,51800.0,Petrol,Manual,First,15.5,1586,103.3,5,1.589235205116581
Honda,City,Hyderabad,12,81000.0,Petrol,Automatic,First,16.4,1497,78.0,5,1.4469189829363254
Volkswagen,Ameo,Kochi,1,17370.0,Petrol,Manual,First,17.0,1198,73.75,5,1.922787731634459
Volkswagen,Ameo,Hyderabad,3,18456.0,Petrol,Manual,First,17.0,1198,73.75,5,1.9095425048844383
Audi,A4,Delhi,9,59000.0,Diesel,Automatic,First,16.55,1968,140.0,5,2.3978952727983707
Maruti,Wagon,Mumbai,13,141537.0,Petrol,Manual,Second,18.9,998,67.1,5,0.7178397931503169
Hyundai,Verna,Delhi,6,51000.0,Diesel,Automatic,First,19.08,1582,126.32,5,1.8931119634883424
Mercedes-Benz,Other,Coimbatore,0,29311.0,Diesel,Automatic,First,17.9,2143,170.0,5,3.9506666290203505
BMW,3,Mumbai,3,31000.0,Diesel,Automatic,First,21.76,1995,190.0,5,3.432372999130605
Honda,Mobilio,Mumbai,5,80000.0,Diesel,Manual,Second,24.2,1498,98.6,7,1.766441661243765
Hyundai,Creta,Hyderabad,3,33000.0,Diesel,Automatic,First,17.01,1582,126.2,5,2.740840023925201
Honda,City,Hyderabad,8,71556.0,Petrol,Manual,First,17.0,1497,118.0,5,1.8718021769015913
Ford,Fiesta,Bangalore,8,85000.0,Diesel,Manual,First,17.8,1399,68.0,5,1.4350845252893227
Maruti,Swift,Chennai,3,91000.0,Diesel,Manual,First,26.59,1248,74.0,5,1.7047480922384253
Mercedes-Benz,E-Class,Coimbatore,4,73187.0,Diesel,Automatic,First,13.0,2143,204.0,5,3.456947396766647
Chevrolet,Other,Jaipur,10,170000.0,Diesel,Manual,First,11.5,1991,147.9,7,1.5040773967762742
Toyota,Innova,Bangalore,12,127079.0,Diesel,Manual,First,12.8,2494,102.0,7,2.0781907597781832
Mahindra,Other,Kochi,5,58816.0,Diesel,Manual,First,17.21,1493,100.0,7,1.4929040961781488
Honda,City,Kochi,4,63818.0,Petrol,Manual,First,17.4,1497,117.3,5,2.0241930674493576
Audi,A4,Kolkata,5,40000.0,Diesel,Automatic,First,17.11,1968,174.33,5,2.917770732084279
Volkswagen,Polo,Delhi,6,77445.0,Diesel,Manual,First,22.07,1199,73.9,5,1.55814461804655
Ford,EcoSport,Pune,2,14000.0,Petrol,Automatic,First,14.8,1497,121.36,5,2.3969857684155302
Toyota,Innova,Kolkata,7,85122.0,Diesel,Manual,First,12.99,2494,100.0,7,2.2192034840549946
Honda,City,Jaipur,14,123000.0,Petrol,Manual,Third,13.0,1493,100.0,5,0.7419373447293773
Maruti,Alto,Chennai,4,63714.0,Petrol,Manual,First,24.7,796,47.3,5,1.2383742310432684
Mercedes-Benz,M-Class,Pune,10,53000.0,Diesel,Automatic,First,8.7,2987,224.34,5,2.691243082785829
Maruti,Swift,Kolkata,2,60000.0,Diesel,Manual,First,26.59,1248,74.0,5,1.3862943611198906
Maruti,Vitara,Ahmedabad,2,33000.0,Diesel,Manual,First,24.3,1248,88.5,5,2.327277705584417
Other_Luxury,Other,Mumbai,6,31000.0,Diesel,Automatic,First,13.2,2400,215.0,5,2.9258461460898246
Toyota,Fortuner,Delhi,5,79000.0,Diesel,Automatic,First,12.55,2982,168.5,7,2.9575110607337933
Hyundai,i20,Kochi,6,67914.0,Diesel,Manual,First,23.0,1396,90.0,5,1.4929040961781488
Audi,A4,Bangalore,4,58970.0,Diesel,Automatic,First,17.11,1968,174.33,5,3.2088254890146994
Nissan,Terrano,Mumbai,6,60000.0,Diesel,Manual,Second,19.64,1461,108.5,5,1.864080130807681
Maruti,Celerio,Coimbatore,2,35225.0,Petrol,Automatic,First,23.1,998,67.04,5,1.8325814637483102
Maruti,Other,Delhi,14,69496.0,Petrol,Manual,First,15.9,1298,97.7,5,0.7419373447293773
Hyundai,i10,Delhi,7,62282.0,Petrol,Automatic,First,16.95,1197,78.9,5,1.3609765531356006
BMW,3,Hyderabad,9,80000.0,Diesel,Automatic,First,22.69,1995,190.0,5,2.7212954278522306
Hyundai,Grand,Kochi,1,43698.0,Petrol,Manual,First,18.9,1197,82.0,5,1.916922612182061
Hyundai,Grand,Coimbatore,2,28052.0,Petrol,Automatic,First,18.9,1197,82.0,5,2.1065702090680887
Hyundai,Grand,Coimbatore,3,29091.0,Petrol,Manual,First,18.9,1197,81.86,5,1.769854633840005
Volkswagen,Polo,Delhi,6,63000.0,Petrol,Manual,First,16.47,1198,74.0,5,1.4586150226995167
Honda,City,Hyderabad,12,91000.0,Petrol,Manual,Second,17.7,1497,78.0,5,1.3862943611198906
Mercedes-Benz,GLA,Hyderabad,5,30000.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.295836866004329
Maruti,Omni,Hyderabad,2,24571.0,Petrol,Manual,First,14.0,796,35.0,5,1.3609765531356006
Hyundai,Verna,Bangalore,5,45000.0,Petrol,Automatic,First,15.74,1591,121.3,5,2.1400661634962708
Maruti,Alto,Hyderabad,4,24617.0,Petrol,Manual,First,22.74,796,47.3,5,1.2119409739751128
Maruti,Vitara,Coimbatore,2,26927.0,Diesel,Manual,First,24.3,1248,88.5,5,2.5168896956410514
Mahindra,XUV500,Kochi,6,87736.0,Diesel,Manual,First,15.1,2179,140.0,7,2.081938421878423
Maruti,Vitara,Delhi,3,35299.0,Diesel,Manual,First,24.3,1248,88.5,5,2.1972245773362196
Hyundai,i20,Kochi,2,51612.0,Petrol,Manual,First,18.6,1197,81.83,5,2.093097868127322
Maruti,Alto,Hyderabad,10,65090.0,Petrol,Manual,First,19.7,796,46.3,5,1.1474024528375417
Honda,Amaze,Kolkata,6,40000.0,Petrol,Manual,First,18.0,1198,86.7,5,1.4469189829363254
Other_Luxury,Rover,Kochi,4,38467.0,Diesel,Automatic,First,12.65,2993,255.0,5,4.271932711876808
Hyundai,Grand,Mumbai,6,71904.0,Diesel,Manual,First,24.0,1120,70.0,5,1.724550719534605
Honda,Civic,Mumbai,11,87000.0,Petrol,Manual,First,13.5,1799,130.0,5,1.208960345836975
Hyundai,Grand,Chennai,5,33000.0,Diesel,Manual,Second,24.0,1120,70.0,5,1.6193882432872684
Maruti,Other,Jaipur,10,22100.0,Petrol,Manual,Second,16.1,796,37.0,4,0.5877866649021191
Toyota,Etios,Hyderabad,5,59589.0,Diesel,Manual,First,23.59,1364,67.1,5,1.8870696490323797
Hyundai,i20,Delhi,4,44000.0,Diesel,Manual,First,22.54,1396,88.73,5,1.8484548129046003
Maruti,Alto,Mumbai,2,12000.0,Petrol,Manual,First,24.07,998,67.1,5,1.4469189829363254
BMW,X1,Pune,7,66000.0,Diesel,Automatic,Second,17.05,1995,184.0,5,2.5257286443082556
Maruti,Celerio,Pune,3,38009.0,Petrol,Automatic,First,23.1,998,67.04,5,1.6582280766035324
Skoda,Superb,Mumbai,10,35000.0,Petrol,Automatic,Second,13.7,1798,157.75,5,1.6956156086751528
Mahindra,Xylo,Pune,10,70000.0,Diesel,Manual,First,14.0,2498,112.0,7,1.3480731482996928
Mahindra,XUV500,Delhi,5,86000.0,Diesel,Manual,First,15.1,2179,140.0,7,2.180417459019838
Maruti,Swift,Pune,3,32000.0,Petrol,Manual,First,19.1,1197,85.8,5,1.840549633397487
Ford,Ecosport,Mumbai,2,15000.0,Petrol,Manual,First,18.88,999,123.24,5,2.1972245773362196
Toyota,Corolla,Coimbatore,5,69918.0,Diesel,Manual,First,21.43,1364,87.2,5,2.344686269012681
Hyundai,i20,Pune,7,39000.0,Petrol,Manual,First,18.5,1197,80.0,5,1.3217558399823195
Renault,Other,Mumbai,1,1011.0,Diesel,Manual,First,20.37,1461,108.45,5,2.6741486494265287
Mercedes-Benz,E-Class,Hyderabad,10,85000.0,Diesel,Automatic,First,11.0,2987,198.5,5,2.3969857684155302
Maruti,Baleno,Chennai,2,46663.0,Petrol,Manual,First,21.1,998,100.0,5,2.0731719286662407
Nissan,Sunny,Chennai,4,27000.0,Petrol,Automatic,First,17.97,1498,99.6,5,2.0476928433652555
Hyundai,Grand,Chennai,4,15000.0,Petrol,Automatic,First,18.9,1197,82.0,5,1.8718021769015913
Maruti,Ciaz,Kochi,1,10575.0,Petrol,Manual,First,21.56,1462,103.25,5,2.3204250111223765
Hyundai,Xcent,Jaipur,5,12500.0,Petrol,Manual,First,19.1,1197,82.0,5,1.6389967146756448
Hyundai,Verna,Ahmedabad,7,52000.0,Diesel,Manual,First,22.32,1582,126.32,5,2.0149030205422647
Maruti,Wagon,Kochi,4,49818.0,Petrol,Manual,First,21.5,1197,81.8,5,1.631199404215613
Hyundai,Verna,Hyderabad,11,90000.0,Diesel,Manual,Second,16.8,1493,110.0,5,1.1786549963416462
Toyota,Etios,Kochi,4,52207.0,Petrol,Manual,First,17.71,1197,78.9,5,1.715598108262491
Mahindra,Xylo,Pune,6,167362.0,Diesel,Manual,First,11.68,2498,112.0,7,1.6094379124341003
Toyota,Etios,Coimbatore,4,49894.0,Diesel,Manual,First,23.59,1364,67.06,5,1.8357763546448291
Mahindra,Other,Kochi,0,13024.0,Diesel,Manual,First,18.06,2523,63.0,7,2.3135250330323798
Nissan,Other,Pune,9,128000.0,Diesel,Manual,Second,14.42,1995,147.6,5,1.9740810260220096
Toyota,Innova,Kochi,2,26023.0,Diesel,Automatic,First,11.36,2755,171.5,7,3.0430928449138284
Hyundai,Creta,Delhi,3,42784.0,Diesel,Manual,First,21.38,1396,88.7,5,2.413231613081109
Maruti,Swift,Pune,5,115000.0,Diesel,Manual,First,28.4,1248,74.0,5,1.7047480922384253
Hyundai,Verna,Kochi,0,30529.0,Diesel,Manual,First,23.9,1582,126.2,5,2.7265447837383743
Maruti,Alto,Kochi,7,14814.0,Petrol,Manual,Second,19.7,796,46.3,5,1.244154593958768
Maruti,S,Ahmedabad,3,58000.0,Diesel,Manual,First,23.65,1248,88.5,5,2.186051276738094
Hyundai,EON,Hyderabad,8,68128.0,Petrol,Manual,First,21.1,814,55.2,5,1.1939224684724346
Nissan,Terrano,Hyderabad,6,63220.0,Petrol,Manual,First,13.24,1598,102.5,5,2.0149030205422647
Hyundai,EON,Hyderabad,3,30000.0,Petrol,Manual,First,21.1,814,55.2,5,1.4469189829363254
Tata,Zest,Bangalore,2,27768.0,Diesel,Manual,First,20.65,1248,88.7,5,1.9242486522741338
Mercedes-Benz,E-Class,Hyderabad,5,53000.0,Diesel,Automatic,Second,14.21,2143,203.0,5,3.4011973816621555
Audi,Q5,Coimbatore,5,87652.0,Diesel,Automatic,Second,14.16,1968,174.3,5,3.2850380271218693
Ford,Fiesta,Chennai,11,94873.0,Petrol,Manual,Second,15.3,1596,101.0,5,1.0473189942805592
BMW,3,Mumbai,4,56000.0,Diesel,Automatic,First,18.88,1995,184.0,5,3.16758253048065
Maruti,Baleno,Kochi,1,18678.0,Petrol,Manual,First,21.1,998,100.0,5,2.2321626286975
Mercedes-Benz,E-Class,Delhi,5,30000.0,Diesel,Automatic,First,14.21,2143,203.0,5,3.295836866004329
Ford,Endeavour,Mumbai,7,129000.0,Diesel,Automatic,First,12.8,2953,97.7,5,2.0794415416798357
Hyundai,i10,Hyderabad,6,59000.0,Petrol,Manual,First,20.36,1197,78.9,5,1.4929040961781488
Hyundai,Grand,Mumbai,2,13000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.8164520818184267
Honda,Brio,Kochi,5,74325.0,Petrol,Manual,First,19.4,1198,86.8,5,1.5062971535145868
Hyundai,i20,Kolkata,4,45000.0,Diesel,Manual,First,21.9,1396,88.76,5,1.4929040961781488
Volkswagen,Polo,Pune,6,57000.0,Petrol,Manual,First,16.47,1198,73.9,5,1.55814461804655
Skoda,Octavia,Delhi,11,80000.0,Diesel,Manual,First,18.7,1896,66.0,5,1.1631508098056809
Ford,Endeavour,Hyderabad,9,154000.0,Diesel,Manual,First,13.1,2499,141.0,7,2.196112848483529
Chevrolet,Cruze,Bangalore,6,62000.0,Diesel,Manual,Second,18.3,1991,147.9,5,2.0476928433652555
Honda,CR-V,Kolkata,6,27000.0,Petrol,Automatic,First,14.0,1493,97.7,5,2.5641798306825083
Honda,Mobilio,Kolkata,5,45000.0,Diesel,Manual,First,24.2,1498,98.6,7,1.791759469228055
Maruti,Ertiga,Pune,7,105000.0,Diesel,Manual,Second,20.77,1248,88.76,7,1.9315214116032138
Hyundai,Grand,Mumbai,6,26000.0,Petrol,Manual,First,18.9,1197,82.0,5,1.55814461804655
Other_Luxury,XF,Mumbai,5,30900.0,Diesel,Automatic,First,14.74,2993,270.9,5,3.417726683613366
Honda,Amaze,Chennai,5,48000.0,Petrol,Manual,First,18.0,1198,86.7,5,1.749199854809259
Audi,A6,Pune,8,112719.0,Diesel,Automatic,First,12.4,2698,179.5,5,2.5257286443082556
Hyundai,i20,Chennai,2,5000.0,Petrol,Manual,First,18.6,1197,81.83,5,2.0731719286662407
Volkswagen,Ameo,Mumbai,3,16000.0,Petrol,Manual,First,17.0,1198,73.75,5,1.8562979903656263
Renault,Other,Jaipur,8,63000.0,Petrol,Automatic,First,13.4,1997,135.1,5,1.749199854809259
Maruti,Alto,Chennai,8,28300.0,Petrol,Manual,First,24.07,998,67.1,5,1.1474024528375417
Maruti,Alto,Jaipur,14,49000.0,Petrol,Manual,First,19.7,796,46.3,5,0.6418538861723948
Maruti,Wagon,Kolkata,3,12501.0,Petrol,Manual,First,20.51,998,67.04,5,1.5040773967762742
Other,Linea,Kochi,3,56628.0,Diesel,Manual,First,20.4,1248,92.0,5,1.9242486522741338
Maruti,Swift,Pune,9,105000.0,Diesel,Manual,First,19.3,1248,73.9,5,1.423108334242607
Renault,Other,Pune,3,52126.0,Diesel,Manual,First,21.64,1461,84.8,5,1.9459101490553132
Hyundai,i20,Kolkata,9,38000.0,Petrol,Manual,First,18.5,1197,80.0,5,1.172482137234565
Hyundai,Xcent,Bangalore,3,50000.0,Petrol,Manual,First,19.1,1197,82.0,5,1.252762968495368
Maruti,Wagon,Kochi,4,50230.0,Petrol,Manual,First,18.9,998,67.1,5,1.5830939370944985
Mahindra,XUV500,Ahmedabad,5,31000.0,Diesel,Manual,First,15.1,2179,140.0,7,2.3513752571634776
Toyota,Fortuner,Delhi,5,79000.0,Diesel,Automatic,First,12.55,2982,168.5,7,2.9311937524164198
Renault,Duster,Delhi,7,130000.0,Diesel,Manual,First,19.64,1461,108.45,5,1.55814461804655
Hyundai,Santro,Chennai,9,115000.0,Petrol,Manual,Second,17.92,1086,62.1,5,0.9162907318741551
Hyundai,Verna,Pune,6,41500.0,Petrol,Manual,Second,17.01,1591,121.3,5,1.791759469228055
BMW,X1,Pune,5,54385.0,Diesel,Automatic,Second,15.06,1995,177.0,5,2.8903717578961645
Honda,Civic,Kochi,8,56361.0,Petrol,Automatic,First,12.9,1799,130.0,5,1.682688374173693
Audi,A6,Delhi,1,22000.0,Petrol,Automatic,First,15.26,1798,187.74,5,3.7495040759303713
Maruti,Wagon,Kolkata,2,8000.0,Petrol,Manual,First,20.51,998,67.04,5,1.3862943611198906
Maruti,Vitara,Coimbatore,1,28741.0,Diesel,Manual,First,24.3,1248,88.5,5,2.4849066497880004
Other_Luxury,Rover,Pune,7,117236.0,Diesel,Automatic,Second,11.8,2720,190.0,7,2.70805020110221
Maruti,Dzire,Pune,3,30500.0,Diesel,Automatic,First,26.59,1248,74.0,5,2.157559320943788
Hyundai,Verna,Kolkata,1,5000.0,Petrol,Manual,First,17.0,1591,121.3,5,2.272125885509337
Maruti,Ertiga,Hyderabad,3,42000.0,Diesel,Manual,First,25.47,1248,88.5,7,2.388762789235098
Hyundai,Accent,Mumbai,9,32773.0,Petrol,Manual,First,13.2,1495,94.0,5,1.11514159061932
Hyundai,i20,Kolkata,3,19008.0,Petrol,Manual,First,17.0,1197,80.0,5,1.8325814637483102
Hyundai,Verna,Kochi,7,32542.0,Petrol,Manual,First,17.0,1591,121.3,5,1.9125010869241836
Maruti,Alto,Hyderabad,9,94753.0,Petrol,Manual,First,19.7,796,46.3,5,1.0818051703517284
Mahindra,Scorpio,Ahmedabad,8,70000.0,Diesel,Manual,Second,12.05,2179,120.0,8,2.1341664413690826
Maruti,Wagon,Delhi,7,68347.0,Petrol,Manual,First,18.9,998,67.1,5,1.2809338454620645
Hyundai,i20,Ahmedabad,8,72000.0,Petrol,Manual,Second,17.0,1197,80.0,5,1.4469189829363254
Maruti,Ritz,Hyderabad,9,75014.0,Diesel,Manual,First,21.1,1248,73.9,5,1.578978704949392
Renault,Other,Delhi,6,65000.0,Diesel,Automatic,Second,13.73,1995,148.0,5,2.1400661634962708
BMW,3,Kochi,7,55598.0,Diesel,Automatic,First,22.69,1995,190.0,5,2.5257286443082556
Honda,Brio,Pune,6,50000.0,Petrol,Manual,First,19.4,1198,86.8,5,1.4469189829363254
Maruti,Swift,Jaipur,5,65000.0,Diesel,Manual,First,19.3,1248,73.9,5,1.8421356765531218
Mahindra,XUV500,Hyderabad,6,49000.0,Diesel,Manual,First,16.0,2179,140.0,7,2.302585092994046
Hyundai,i10,Kolkata,3,7200.0,Petrol,Manual,First,19.81,1086,68.05,5,1.5238800240724537
Maruti,Ciaz,Kochi,3,43152.0,Petrol,Manual,First,20.73,1373,91.1,5,2.122261538862764
Toyota,Innova,Pune,6,112000.0,Diesel,Manual,First,12.8,2494,102.0,8,2.5649493574615367
Hyundai,Grand,Coimbatore,2,23540.0,Petrol,Manual,First,18.9,1197,82.0,5,1.9487632180377197
Chevrolet,Optra,Coimbatore,11,82160.0,Diesel,Manual,First,16.52,1991,123.7,5,1.2725655957915476
Mahindra,Ssangyong,Pune,6,57000.0,Diesel,Manual,First,12.83,2696,162.0,7,2.598979106047848
Mahindra,XUV500,Coimbatore,4,39335.0,Diesel,Manual,First,15.1,2179,140.0,7,2.612273245708441
Honda,City,Bangalore,5,62000.0,Petrol,Manual,Second,17.4,1497,117.3,5,2.169053700369523
Ford,Ecosport,Delhi,5,60000.0,Diesel,Manual,First,22.7,1498,89.84,5,1.8718021769015913
Hyundai,i20,Kolkata,4,35000.0,Petrol,Manual,First,18.6,1197,81.83,5,1.691939133945844
Mercedes-Benz,CLA,Kochi,3,32345.0,Diesel,Automatic,First,17.9,2143,136.0,5,3.23907053215372
Hyundai,EON,Ahmedabad,5,47000.0,Petrol,Manual,First,22.0,814,55.0,5,1.2947271675944
Toyota,Etios,Delhi,8,36000.0,Petrol,Manual,First,17.6,1496,88.7,5,1.4350845252893227
Maruti,Swift,Chennai,3,75000.0,Diesel,Manual,First,23.4,1248,74.0,5,1.6582280766035324
Maruti,Alto,Kolkata,11,38000.0,Petrol,Manual,First,19.7,796,46.3,5,0.7419373447293773
Maruti,Celerio,Chennai,4,57818.0,Petrol,Manual,First,23.1,998,67.04,5,1.667706820558076
Ford,Ecosport,Hyderabad,4,45000.0,Diesel,Manual,First,22.7,1498,89.84,5,2.2925347571405443
Nissan,Terrano,Jaipur,4,75055.0,Diesel,Manual,First,19.01,1461,108.5,5,2.0149030205422647
Honda,Accord,Delhi,10,65462.0,Petrol,Automatic,Third,11.1,2354,142.0,5,1.5040773967762742
Maruti,Swift,Hyderabad,11,76206.0,Diesel,Manual,First,17.8,1248,75.0,5,1.6582280766035324
Mahindra,XUV500,Kochi,1,25948.0,Diesel,Automatic,First,16.0,2179,140.0,7,2.8599125504114564
Honda,Jazz,Mumbai,3,28500.0,Petrol,Manual,First,18.7,1199,88.7,5,1.9387416595767009
Honda,City,Mumbai,4,28004.0,Petrol,Manual,First,17.8,1497,117.3,5,2.0918640616783932
Other,Other,Kolkata,8,25000.0,Petrol,Manual,Second,15.7,1172,67.0,5,0.8109302162163288
Maruti,Other,Kolkata,9,40000.0,Petrol,Manual,Second,19.5,1061,97.7,5,1.252762968495368
Maruti,Ertiga,Pune,6,82543.0,Petrol,Manual,First,16.02,1373,93.7,7,1.8718021769015913
Nissan,Micra,Chennai,6,30000.0,Petrol,Manual,First,18.44,1198,75.0,5,1.4469189829363254
Honda,City,Hyderabad,9,27800.0,Petrol,Manual,First,17.0,1497,118.0,5,1.791759469228055
Toyota,Etios,Coimbatore,3,33415.0,Petrol,Manual,First,16.78,1496,88.73,5,2.0255131996542803
BMW,3,Mumbai,6,38000.0,Diesel,Automatic,First,18.88,1995,184.0,5,3.0204248861443626
Honda,Jazz,Kochi,2,41981.0,Petrol,Manual,First,18.7,1199,88.7,5,1.965712776351493
Maruti,Dzire,Jaipur,6,77084.0,Diesel,Manual,First,28.4,1248,73.75,5,1.7833912195575383
Skoda,Rapid,Hyderabad,6,71803.0,Diesel,Manual,First,20.5,1598,103.5,5,1.9095425048844383
Mahindra,XUV500,Kolkata,6,73314.0,Diesel,Manual,First,15.1,2179,140.0,7,2.028148247292285
Hyundai,Grand,Coimbatore,4,69053.0,Petrol,Automatic,First,18.9,1197,82.0,5,1.9050881545350582
Honda,City,Delhi,10,79782.0,Petrol,Manual,Second,17.0,1497,118.0,5,1.2809338454620645
Toyota,Innova,Hyderabad,9,170000.0,Diesel,Manual,Second,12.8,2494,102.0,7,2.0149030205422647
Mahindra,XUV500,Pune,8,90000.0,Diesel,Manual,Second,15.1,2179,140.0,7,1.9600947840472698
Maruti,Swift,Hyderabad,9,130000.0,Diesel,Manual,First,19.3,1248,73.9,5,1.578978704949392
Volkswagen,Vento,Pune,6,65000.0,Petrol,Manual,Second,15.04,1598,103.6,5,1.7047480922384253
Toyota,Etios,Coimbatore,6,46496.0,Diesel,Manual,First,23.59,1364,97.7,5,1.840549633397487
Audi,A4,Bangalore,6,76000.0,Diesel,Automatic,Second,16.55,1968,147.51,5,2.9575110607337933
Maruti,Ertiga,Ahmedabad,7,28002.0,Petrol,Manual,First,16.02,1373,93.7,7,1.9095425048844383
Maruti,Other,Jaipur,9,70000.0,Petrol,Manual,Second,16.1,796,37.0,4,0.6418538861723948
Honda,City,Hyderabad,8,66276.0,Petrol,Manual,First,17.0,1497,118.0,5,1.8718021769015913
Maruti,Swift,Kolkata,5,45000.0,Petrol,Manual,First,19.1,1197,85.8,5,1.6074359097634274
Toyota,Camry,Delhi,5,67000.0,Petrol,Automatic,First,19.16,2494,158.2,5,2.9831534913471307
Hyundai,Grand,Kolkata,5,43068.0,Diesel,Manual,First,24.0,1120,70.0,5,1.5040773967762742
Toyota,Innova,Chennai,3,40000.0,Diesel,Automatic,First,11.36,2755,171.5,8,2.859339648648436
Hyundai,i10,Coimbatore,8,50436.0,Petrol,Manual,First,20.36,1197,78.9,5,1.536867219599265
Hyundai,Grand,Bangalore,5,21000.0,Petrol,Automatic,First,18.9,1197,82.0,5,1.8562979903656263
Maruti,Baleno,Mumbai,1,2000.0,Diesel,Manual,First,27.39,1248,74.0,5,2.272125885509337
Skoda,Superb,Mumbai,3,14500.0,Petrol,Automatic,First,14.67,1798,177.46,5,3.079613757534693
Mercedes-Benz,New,Hyderabad,9,68782.0,Diesel,Automatic,First,14.84,2143,170.0,5,2.6026896854443837
Maruti,Ritz,Kolkata,8,35888.0,Diesel,Manual,First,21.1,1248,73.9,5,1.0612565021243408
Maruti,Swift,Kolkata,4,168205.0,Diesel,Manual,First,23.4,1248,74.0,5,1.6094379124341003
Honda,Civic,Mumbai,7,47000.0,Petrol,Manual,First,14.8,1799,130.2,5,1.599387576580599
Maruti,Ertiga,Hyderabad,4,93700.0,Diesel,Manual,First,24.52,1248,88.5,7,2.180417459019838
Hyundai,Elantra,Kolkata,5,45000.0,Diesel,Manual,First,22.7,1582,126.24,5,2.0794415416798357
Toyota,Fortuner,Hyderabad,3,55547.0,Diesel,Automatic,First,12.55,2982,168.5,7,3.2577118486533987
Volkswagen,Polo,Delhi,6,69000.0,Petrol,Automatic,First,17.21,1197,103.6,5,1.7047480922384253
Skoda,Octavia,Pune,14,88000.0,Diesel,Manual,Third,18.7,1896,66.0,5,0.8109302162163288
Volkswagen,Polo,Delhi,5,32400.0,Diesel,Manual,First,20.14,1498,88.8,5,1.599387576580599
