,Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
3364,Hyundai,Kolkata,5,19000.0,Petrol,Manual,First,17,1396,105.5,5,,5.25
3365,Toyota,Coimbatore,0,33598.0,Diesel,Manual,First,13,2393,147.8,7,23.94 Lakh,22.2
3366,BMW,Jaipur,7,63000.0,Diesel,Automatic,First,17,1995,184.0,5,,13.5
3367,Volkswagen,Chennai,4,48000.0,Diesel,Automatic,First,16,1968,138.03,5,,13.5
3368,Ford,Delhi,5,66000.0,Diesel,Manual,First,20,1399,68.05,5,,3.47
3369,Mahindra,Ahmedabad,6,80000.0,Diesel,Automatic,Second,11,2696,184.0,7,,9.5
3370,Volkswagen,Chennai,8,37000.0,Petrol,Manual,First,15,1598,103.6,5,,4.8
3371,Skoda,Kochi,3,35058.0,Petrol,Manual,First,15,1598,103.52,5,,6.54
3372,Volkswagen,Delhi,7,52000.0,Petrol,Manual,First,16,1198,73.9,5,,3.1
3373,Maruti,Hyderabad,4,61313.0,Diesel,Manual,First,23,1248,88.5,5,,7.99
3374,Toyota,Kolkata,10,45000.0,Petrol,Manual,Second,14,1798,138.1,5,,3.3
3375,Maruti,Bangalore,4,74000.0,Diesel,Manual,First,20,1248,88.8,7,,8.75
3376,Hyundai,Hyderabad,6,89000.0,Petrol,Automatic,First,19,1197,80.0,5,,4.19
3377,Mercedes-Benz,Kochi,0,13414.0,Diesel,Automatic,First,17,2143,136.0,5,43.07 Lakh,30.77
3378,Honda,Jaipur,13,95000.0,Petrol,Manual,Second,16,1497,100.0,5,,2.11
3379,Mahindra,Jaipur,1,15900.0,Petrol,Manual,First,18,1198,82.0,6,7.88 Lakh,6.25
3380,Toyota,Delhi,8,151000.0,Diesel,Manual,First,11,2982,171.0,7,,11.4
3381,Honda,Bangalore,8,65000.0,Petrol,Manual,First,17,1497,118.0,5,,5.2
3382,Audi,Coimbatore,2,36824.0,Diesel,Automatic,First,18,1968,187.74,5,69.37 Lakh,39.84
3383,Ford,Coimbatore,6,65287.0,Diesel,Manual,First,20,1399,68.05,5,,4.45
3384,Mercedes-Benz,Kolkata,5,52000.0,Diesel,Automatic,First,17,2143,136.0,5,,19.5
3385,Chevrolet,Hyderabad,12,33000.0,Petrol,Manual,First,15,1150,74.9,5,,1.75
3386,Ford,Hyderabad,3,71000.0,Diesel,Manual,First,25,1498,99.0,5,,5.1
3387,Hyundai,Delhi,6,71000.0,Diesel,Automatic,First,22,1582,126.2,5,,6.8
3388,Maruti,Kolkata,3,20000.0,Petrol,Automatic,First,21,1197,83.1,5,9.04 Lakh,5.74
3389,Maruti,Hyderabad,9,71000.0,Petrol,Manual,First,16,1197,85.0,5,,3.3
3390,Mercedes-Benz,Hyderabad,9,29000.0,Diesel,Automatic,First,9,3498,271.72,4,,32.0
3391,BMW,Ahmedabad,3,27000.0,Diesel,Automatic,First,21,1995,190.0,5,55.07 Lakh,35.0
3392,Maruti,Chennai,2,19000.0,Diesel,Automatic,First,28,1248,73.75,5,10.97 Lakh,8.9
3393,Hyundai,Mumbai,8,58000.0,Petrol,Manual,Second,17,1591,121.3,5,,4.0
3394,Other_Luxury,Kochi,1,42203.0,Diesel,Manual,First,17,1956,170.0,5,21.72 Lakh,19.46
3395,Hyundai,Hyderabad,10,94000.0,Diesel,Automatic,First,11,1991,142.0,5,,5.25
3396,Tata,Kolkata,1,4900.0,Diesel,Manual,First,21,1497,108.5,5,11.47 Lakh,9.22
3397,Hyundai,Jaipur,6,70000.0,Petrol,Manual,First,21,814,55.2,5,,1.8
3398,BMW,Kochi,4,65266.0,Diesel,Automatic,First,14,2993,258.0,5,,31.75
3399,Maruti,Delhi,5,54569.0,Diesel,Manual,First,20,1248,88.76,7,,5.99
3400,Honda,Kochi,4,51361.0,Petrol,Manual,First,18,1198,86.7,5,,4.94
3401,Ford,Jaipur,12,125000.0,Petrol,Manual,Third,16,1388,68.0,5,,1.5
3402,Honda,Bangalore,11,66000.0,Petrol,Manual,Third,13,1799,130.0,5,,3.25
3403,Maruti,Delhi,5,22281.0,Diesel,Manual,First,20,1248,88.8,7,,6.5
3404,Hyundai,Delhi,6,63210.0,Diesel,Manual,First,24,1120,70.0,5,,3.71
3405,Hyundai,Pune,1,31000.0,Petrol,Manual,First,20,1197,81.86,5,,5.0
3406,Hyundai,Ahmedabad,11,60000.0,Petrol,Manual,First,19,1086,68.05,5,,1.99
3407,Honda,Mumbai,2,32006.0,Petrol,Manual,First,18,1198,86.7,5,,4.25
3408,Audi,Ahmedabad,10,78000.0,Diesel,Automatic,First,12,2698,179.5,5,,8.0
3409,Hyundai,Mumbai,8,9489.0,Petrol,Manual,First,20,1197,78.9,5,,2.95
3410,Renault,Pune,1,5000.0,Petrol,Manual,First,25,799,53.3,5,4.9 Lakh,3.5
3411,Audi,Jaipur,7,60000.0,Diesel,Automatic,Second,15,1968,140.8,5,,16.0
3412,Maruti,Jaipur,4,50000.0,Petrol,Manual,First,22,796,47.3,5,,2.75
3413,Honda,Delhi,4,53000.0,Petrol,Manual,First,17,1497,117.3,5,,6.95
3414,Mercedes-Benz,Delhi,8,64000.0,Petrol,Automatic,Second,11,1796,186.0,5,,12.5
3415,Audi,Coimbatore,2,43827.0,Diesel,Automatic,First,13,2967,241.4,5,,36.83
3416,Volkswagen,Pune,8,36431.0,Petrol,Manual,First,16,1199,74.0,5,,2.7
3417,Hyundai,Mumbai,2,35000.0,Diesel,Manual,First,21,1396,88.7,5,,9.9
3418,Honda,Kochi,8,94832.0,Petrol,Manual,First,17,1497,118.0,5,,3.83
3419,Honda,Coimbatore,7,88381.0,Petrol,Manual,First,17,1497,118.0,5,,5.25
3420,Maruti,Kolkata,3,45194.0,Diesel,Manual,First,22,1598,118.0,5,,7.75
3421,Maruti,Mumbai,9,66000.0,Petrol,Manual,Second,16,1586,103.2,5,,2.46
3422,Maruti,Kolkata,5,38578.0,Diesel,Manual,First,23,1248,74.0,5,,3.96
3423,Maruti,Chennai,4,40000.0,Diesel,Manual,First,20,1248,88.8,7,,8.25
3424,Hyundai,Coimbatore,1,20632.0,Petrol,Manual,First,18,1197,81.83,5,,7.58
3425,Hyundai,Hyderabad,5,73042.0,Diesel,Manual,First,24,1120,70.0,5,,3.99
3426,Honda,Delhi,5,54257.0,Petrol,Manual,First,17,1497,117.3,5,,6.25
3427,Skoda,Hyderabad,6,93000.0,Diesel,Manual,First,20,1598,103.5,5,,5.0
3428,Mercedes-Benz,Hyderabad,14,102000.0,Diesel,Automatic,Second,11,2987,198.5,5,,4.65
3429,Hyundai,Coimbatore,3,28881.0,Diesel,Automatic,First,13,2199,194.3,7,,21.37
3430,Maruti,Hyderabad,12,52195.0,Petrol,Manual,First,19,796,46.3,5,,1.75
3431,Other,Coimbatore,1,20422.0,Diesel,Manual,First,12,2499,134.0,5,,16.09
3432,Hyundai,Kolkata,7,38000.0,Diesel,Manual,First,24,1396,88.7,5,,4.1
3433,Ford,Coimbatore,4,92885.0,Diesel,Manual,First,20,1399,68.0,5,,3.56
3434,Honda,Pune,9,43000.0,Petrol,Manual,Second,17,1497,118.0,5,,4.21
3435,Hyundai,Delhi,4,57000.0,Diesel,Manual,First,23,1582,126.2,5,,6.6
3436,Hyundai,Coimbatore,1,32434.0,Petrol,Automatic,First,13,1591,121.3,5,,14.35
3437,Ford,Hyderabad,2,32000.0,Diesel,Manual,First,22,1498,89.84,5,,9.5
3438,BMW,Delhi,8,59000.0,Diesel,Automatic,First,11,2993,241.0,4,,21.9
3439,BMW,Coimbatore,3,76467.0,Diesel,Automatic,First,18,1995,190.0,5,,30.45
3440,Ford,Hyderabad,3,100000.0,Diesel,Manual,First,25,1498,99.0,5,,5.1
3441,Hyundai,Pune,6,37086.0,Petrol,Automatic,First,17,1591,121.3,5,,5.44
3442,Ford,Jaipur,9,135000.0,Diesel,Manual,First,13,1399,68.0,5,,1.6
3443,Audi,Kochi,5,54862.0,Diesel,Automatic,First,17,1968,174.33,5,,16.67
3444,Hyundai,Pune,7,56200.0,Petrol,Automatic,First,15,1396,98.6,5,,3.85
3445,Toyota,Kochi,8,169006.0,Diesel,Manual,First,14,2755,174.5,7,36.69 Lakh,10.64
3446,Renault,Bangalore,3,20229.0,Petrol,Manual,First,25,799,53.3,5,,3.5
3447,Chevrolet,Chennai,11,62000.0,Petrol,Manual,Third,18,995,62.0,5,,1.1
3448,Hyundai,Hyderabad,8,51500.0,Petrol,Manual,Second,16,1599,103.2,5,,2.6
3449,BMW,Hyderabad,7,69000.0,Diesel,Automatic,First,18,1995,184.0,5,,18.5
3450,Maruti,Hyderabad,4,62476.0,Diesel,Manual,First,26,1248,74.0,5,,7.95
3451,Hyundai,Jaipur,2,60500.0,Diesel,Manual,First,25,1186,73.97,5,,5.49
3452,Honda,Mumbai,2,17978.0,Petrol,Automatic,First,19,1199,88.7,5,10.1 Lakh,6.95
3453,Tata,Jaipur,11,170000.0,Diesel,Manual,First,17,1405,70.0,5,,1.0
3454,Ford,Chennai,6,123000.0,Diesel,Manual,Second,17,1399,67.0,5,,4.45
3455,Maruti,Kolkata,3,45296.0,Diesel,Manual,First,25,1248,88.5,5,12.53 Lakh,6.99
3456,Maruti,Coimbatore,11,77325.0,Petrol,Manual,First,15,1586,104.68,5,,3.51
3457,Maruti,Kochi,1,25858.0,Petrol,Automatic,First,21,1197,83.1,5,,7.54
3458,Maruti,Bangalore,3,120000.0,Diesel,Manual,First,23,1248,73.94,5,,3.65
3459,Hyundai,Ahmedabad,3,22000.0,Diesel,Automatic,First,19,1582,126.24,5,,16.0
3460,Chevrolet,Kolkata,7,11000.0,Petrol,Manual,First,16,995,62.1,5,,1.4
3461,Hyundai,Mumbai,2,3900.0,Petrol,Manual,First,18,1197,81.83,5,,6.45
3462,Hyundai,Hyderabad,3,106092.0,Diesel,Manual,First,24,1120,71.0,5,,4.4
3463,Honda,Delhi,4,27000.0,Petrol,Automatic,First,19,1199,88.7,5,,5.95
3464,Honda,Ahmedabad,6,11000.0,Petrol,Manual,First,19,1198,86.8,5,,3.9
3465,Mercedes-Benz,Coimbatore,3,39753.0,Diesel,Automatic,First,13,2143,201.1,5,,35.28
3466,Tata,Pune,2,39800.0,Diesel,Manual,First,17,2179,153.86,7,20.87 Lakh,14.25
3467,Hyundai,Pune,2,73000.0,Diesel,Manual,First,24,1120,71.0,5,,4.5
3468,Ford,Pune,4,55000.0,Diesel,Manual,First,22,1498,89.84,5,,7.5
3469,Tata,Coimbatore,2,18351.0,Petrol,Automatic,First,21,624,37.48,4,,3.41
3470,Honda,Pune,6,45000.0,Petrol,Manual,Second,19,1198,86.8,5,,3.25
3471,Maruti,Hyderabad,3,112200.0,Diesel,Manual,First,24,1248,88.5,7,,8.3
3472,Hyundai,Bangalore,9,29000.0,Petrol,Manual,First,20,1197,78.9,5,,3.45
3473,Mahindra,Mumbai,4,53392.0,Diesel,Manual,First,16,2179,140.0,7,,11.95
3474,Volkswagen,Hyderabad,9,71000.0,Diesel,Manual,First,20,1598,103.6,5,,4.25
3475,Tata,Hyderabad,5,93000.0,Diesel,Manual,First,14,2179,138.1,7,,8.25
3476,Honda,Hyderabad,9,119000.0,Petrol,Manual,First,10,2354,180.0,5,,5.95
3477,Maruti,Coimbatore,3,42225.0,Petrol,Manual,First,15,1196,73.0,7,4.98 Lakh,4.3
3478,Maruti,Ahmedabad,7,65000.0,Diesel,Manual,First,22,1248,74.0,5,,3.9
3479,Maruti,Pune,3,27809.0,Petrol,Automatic,First,21,1197,83.1,5,,6.41
3480,Mahindra,Coimbatore,4,65100.0,Diesel,Manual,First,15,2179,140.0,7,,8.36
3481,Hyundai,Chennai,5,51000.0,Petrol,Manual,First,19,1197,82.0,5,,3.85
3482,Mercedes-Benz,Hyderabad,2,10000.0,Diesel,Automatic,First,19,2143,167.62,5,,36.0
3483,Skoda,Kolkata,8,54895.0,Petrol,Manual,First,13,1798,160.0,5,,7.5
3484,Volkswagen,Hyderabad,4,80768.0,Diesel,Manual,First,20,1498,88.73,5,,5.7
3485,Maruti,Kochi,0,12076.0,Petrol,Manual,First,20,1197,81.8,5,5.9 Lakh,5.5
3486,Maruti,Chennai,3,49000.0,Diesel,Manual,First,25,1248,74.0,5,,5.9
3487,Honda,Mumbai,4,42366.0,Petrol,Manual,First,17,1497,117.3,5,,7.75
3488,BMW,Ahmedabad,9,68000.0,Diesel,Automatic,First,11,2993,235.0,5,,18.0
3489,Skoda,Hyderabad,11,122397.0,Diesel,Manual,First,17,1896,106.0,5,,4.4
3490,Volkswagen,Coimbatore,2,50534.0,Petrol,Automatic,First,17,1197,103.5,5,11.66 Lakh,8.27
3491,Renault,Ahmedabad,5,55300.0,Diesel,Manual,First,19,1461,83.8,5,,4.75
3492,Honda,Hyderabad,11,73095.0,Petrol,Automatic,First,16,1497,118.0,5,,3.8
3493,Volkswagen,Ahmedabad,8,51100.0,Diesel,Manual,First,20,1598,103.6,5,,3.4
3494,Hyundai,Pune,3,13436.0,Petrol,Manual,Second,18,1197,82.0,5,,4.7
3495,Ford,Pune,11,76000.0,Petrol,Manual,Second,16,1388,68.0,5,,1.49
3496,Hyundai,Mumbai,3,63141.0,Diesel,Manual,Second,24,1120,71.0,5,,4.5
3497,Honda,Hyderabad,5,74885.0,Diesel,Manual,First,25,1498,98.6,5,,5.4
3498,Honda,Hyderabad,3,14000.0,Petrol,Automatic,First,18,1497,117.3,5,,11.5
3499,Renault,Pune,7,56000.0,Diesel,Manual,Second,20,1461,108.5,5,,3.5
3500,BMW,Ahmedabad,9,46000.0,Diesel,Automatic,First,22,1995,190.0,5,63.71 Lakh,16.5
3501,Maruti,Mumbai,7,51800.0,Petrol,Manual,First,15,1586,103.3,5,,3.9
3502,Honda,Hyderabad,12,81000.0,Petrol,Automatic,First,16,1497,78.0,5,,3.25
3503,Volkswagen,Kochi,1,17370.0,Petrol,Manual,First,17,1198,73.75,5,,5.84
3504,Volkswagen,Hyderabad,3,18456.0,Petrol,Manual,First,17,1198,73.75,5,,5.75
3505,Audi,Delhi,9,59000.0,Diesel,Automatic,First,16,1968,140.0,5,,10.0
3506,Maruti,Mumbai,13,141537.0,Petrol,Manual,Second,18,998,67.1,5,,1.05
3507,Hyundai,Delhi,6,51000.0,Diesel,Automatic,First,19,1582,126.32,5,,5.64
3508,Mercedes-Benz,Coimbatore,0,29311.0,Diesel,Automatic,First,17,2143,170.0,5,64.57 Lakh,50.97
3509,BMW,Mumbai,3,31000.0,Diesel,Automatic,First,21,1995,190.0,5,60.88 Lakh,29.95
3510,Honda,Mumbai,5,80000.0,Diesel,Manual,Second,24,1498,98.6,7,,4.85
3511,Hyundai,Hyderabad,3,33000.0,Diesel,Automatic,First,17,1582,126.2,5,,14.5
3512,Honda,Hyderabad,8,71556.0,Petrol,Manual,First,17,1497,118.0,5,,5.5
3513,Ford,Bangalore,8,85000.0,Diesel,Manual,First,17,1399,68.0,5,,3.2
3514,Maruti,Chennai,3,91000.0,Diesel,Manual,First,26,1248,74.0,5,,4.5
3515,Mercedes-Benz,Coimbatore,4,73187.0,Diesel,Automatic,First,13,2143,204.0,5,,30.72
3516,Chevrolet,Jaipur,10,170000.0,Diesel,Manual,First,11,1991,147.9,7,,3.5
3517,Toyota,Bangalore,12,127079.0,Diesel,Manual,First,12,2494,102.0,7,,6.99
3518,Mahindra,Kochi,5,58816.0,Diesel,Manual,First,17,1493,100.0,7,,3.45
3519,Honda,Kochi,4,63818.0,Petrol,Manual,First,17,1497,117.3,5,,6.57
3520,Audi,Kolkata,5,40000.0,Diesel,Automatic,First,17,1968,174.33,5,,17.5
3521,Volkswagen,Delhi,6,77445.0,Diesel,Manual,First,22,1199,73.9,5,,3.75
3522,Ford,Pune,2,14000.0,Petrol,Automatic,First,14,1497,121.36,5,13.23 Lakh,9.99
3523,Toyota,Kolkata,7,85122.0,Diesel,Manual,First,12,2494,100.0,7,,8.2
3524,Honda,Jaipur,14,123000.0,Petrol,Manual,Third,13,1493,100.0,5,,1.1
3525,Maruti,Chennai,4,63714.0,Petrol,Manual,First,24,796,47.3,5,,2.45
3526,Mercedes-Benz,Pune,10,53000.0,Diesel,Automatic,First,8,2987,224.34,5,,13.75
3527,Maruti,Kolkata,2,60000.0,Diesel,Manual,First,26,1248,74.0,5,,3.0
3528,Maruti,Ahmedabad,2,33000.0,Diesel,Manual,First,24,1248,88.5,5,11.06 Lakh,9.25
3529,Other_Luxury,Mumbai,6,31000.0,Diesel,Automatic,First,13,2400,215.0,5,,17.65
3530,Toyota,Delhi,5,79000.0,Diesel,Automatic,First,12,2982,168.5,7,,18.25
3531,Hyundai,Kochi,6,67914.0,Diesel,Manual,First,23,1396,90.0,5,,3.45
3532,Audi,Bangalore,4,58970.0,Diesel,Automatic,First,17,1968,174.33,5,,23.75
3533,Nissan,Mumbai,6,60000.0,Diesel,Manual,Second,19,1461,108.5,5,17.21 Lakh,5.45
3534,Maruti,Coimbatore,2,35225.0,Petrol,Automatic,First,23,998,67.04,5,6.56 Lakh,5.25
3535,Hyundai,Delhi,7,62282.0,Petrol,Automatic,First,16,1197,78.9,5,,2.9
3536,BMW,Hyderabad,9,80000.0,Diesel,Automatic,First,22,1995,190.0,5,47.2 Lakh,14.2
3537,Hyundai,Kochi,1,43698.0,Petrol,Manual,First,18,1197,82.0,5,,5.8
3538,Hyundai,Coimbatore,2,28052.0,Petrol,Automatic,First,18,1197,82.0,5,,7.22
3539,Hyundai,Coimbatore,3,29091.0,Petrol,Manual,First,18,1197,81.86,5,6.82 Lakh,4.87
3540,Volkswagen,Delhi,6,63000.0,Petrol,Manual,First,16,1198,74.0,5,,3.3
3541,Honda,Hyderabad,12,91000.0,Petrol,Manual,Second,17,1497,78.0,5,,3.0
3542,Mercedes-Benz,Hyderabad,5,30000.0,Diesel,Automatic,First,17,2143,136.0,5,,26.0
3543,Maruti,Hyderabad,2,24571.0,Petrol,Manual,First,14,796,35.0,5,,2.9
3544,Hyundai,Bangalore,5,45000.0,Petrol,Automatic,First,15,1591,121.3,5,,7.5
3545,Maruti,Hyderabad,4,24617.0,Petrol,Manual,First,22,796,47.3,5,,2.36
3546,Maruti,Coimbatore,2,26927.0,Diesel,Manual,First,24,1248,88.5,5,12.56 Lakh,11.39
3547,Mahindra,Kochi,6,87736.0,Diesel,Manual,First,15,2179,140.0,7,,7.02
3548,Maruti,Delhi,3,35299.0,Diesel,Manual,First,24,1248,88.5,5,10.14 Lakh,8.0
3549,Hyundai,Kochi,2,51612.0,Petrol,Manual,First,18,1197,81.83,5,,7.11
3550,Maruti,Hyderabad,10,65090.0,Petrol,Manual,First,19,796,46.3,5,,2.15
3551,Honda,Kolkata,6,40000.0,Petrol,Manual,First,18,1198,86.7,5,,3.25
3552,Other_Luxury,Kochi,4,38467.0,Diesel,Automatic,First,12,2993,255.0,5,1.6 Cr,70.66
3553,Hyundai,Mumbai,6,71904.0,Diesel,Manual,First,24,1120,70.0,5,,4.61
3554,Honda,Mumbai,11,87000.0,Petrol,Manual,First,13,1799,130.0,5,,2.35
3555,Hyundai,Chennai,5,33000.0,Diesel,Manual,Second,24,1120,70.0,5,,4.05
3556,Maruti,Jaipur,10,22100.0,Petrol,Manual,Second,16,796,37.0,4,,0.8
3557,Toyota,Hyderabad,5,59589.0,Diesel,Manual,First,23,1364,67.1,5,,5.6
3558,Hyundai,Delhi,4,44000.0,Diesel,Manual,First,22,1396,88.73,5,,5.35
3559,Maruti,Mumbai,2,12000.0,Petrol,Manual,First,24,998,67.1,5,4.82 Lakh,3.25
3560,BMW,Pune,7,66000.0,Diesel,Automatic,Second,17,1995,184.0,5,,11.5
3561,Maruti,Pune,3,38009.0,Petrol,Automatic,First,23,998,67.04,5,,4.25
3562,Skoda,Mumbai,10,35000.0,Petrol,Automatic,Second,13,1798,157.75,5,,4.45
3563,Mahindra,Pune,10,70000.0,Diesel,Manual,First,14,2498,112.0,7,,2.85
3564,Mahindra,Delhi,5,86000.0,Diesel,Manual,First,15,2179,140.0,7,,7.85
3565,Maruti,Pune,3,32000.0,Petrol,Manual,First,19,1197,85.8,5,,5.3
3566,Ford,Mumbai,2,15000.0,Petrol,Manual,First,18,999,123.24,5,,8.0
3567,Toyota,Coimbatore,5,69918.0,Diesel,Manual,First,21,1364,87.2,5,,9.43
3568,Hyundai,Pune,7,39000.0,Petrol,Manual,First,18,1197,80.0,5,,2.75
3569,Renault,Mumbai,1,1011.0,Diesel,Manual,First,20,1461,108.45,5,,13.5
3570,Mercedes-Benz,Hyderabad,10,85000.0,Diesel,Automatic,First,11,2987,198.5,5,,9.99
3571,Maruti,Chennai,2,46663.0,Petrol,Manual,First,21,998,100.0,5,,6.95
3572,Nissan,Chennai,4,27000.0,Petrol,Automatic,First,17,1498,99.6,5,,6.75
3573,Hyundai,Chennai,4,15000.0,Petrol,Automatic,First,18,1197,82.0,5,,5.5
3574,Maruti,Kochi,1,10575.0,Petrol,Manual,First,21,1462,103.25,5,11.11 Lakh,9.18
3575,Hyundai,Jaipur,5,12500.0,Petrol,Manual,First,19,1197,82.0,5,,4.15
3576,Hyundai,Ahmedabad,7,52000.0,Diesel,Manual,First,22,1582,126.32,5,,6.5
3577,Maruti,Kochi,4,49818.0,Petrol,Manual,First,21,1197,81.8,5,5.44 Lakh,4.11
3578,Hyundai,Hyderabad,11,90000.0,Diesel,Manual,Second,16,1493,110.0,5,,2.25
3579,Toyota,Kochi,4,52207.0,Petrol,Manual,First,17,1197,78.9,5,,4.56
3580,Mahindra,Pune,6,167362.0,Diesel,Manual,First,11,2498,112.0,7,,4.0
3581,Toyota,Coimbatore,4,49894.0,Diesel,Manual,First,23,1364,67.06,5,,5.27
3582,Mahindra,Kochi,0,13024.0,Diesel,Manual,First,18,2523,63.0,7,,9.11
3583,Nissan,Pune,9,128000.0,Diesel,Manual,Second,14,1995,147.6,5,,6.2
3584,Toyota,Kochi,2,26023.0,Diesel,Automatic,First,11,2755,171.5,7,26.55 Lakh,19.97
3585,Hyundai,Delhi,3,42784.0,Diesel,Manual,First,21,1396,88.7,5,,10.17
3586,Maruti,Pune,5,115000.0,Diesel,Manual,First,28,1248,74.0,5,8.26 Lakh,4.5
3587,Hyundai,Kochi,0,30529.0,Diesel,Manual,First,23,1582,126.2,5,,14.28
3588,Maruti,Kochi,7,14814.0,Petrol,Manual,Second,19,796,46.3,5,,2.47
3589,Maruti,Ahmedabad,3,58000.0,Diesel,Manual,First,23,1248,88.5,5,,7.9
3590,Hyundai,Hyderabad,8,68128.0,Petrol,Manual,First,21,814,55.2,5,,2.3
3591,Nissan,Hyderabad,6,63220.0,Petrol,Manual,First,13,1598,102.5,5,,6.5
3592,Hyundai,Hyderabad,3,30000.0,Petrol,Manual,First,21,814,55.2,5,,3.25
3593,Tata,Bangalore,2,27768.0,Diesel,Manual,First,20,1248,88.7,5,10.06 Lakh,5.85
3594,Mercedes-Benz,Hyderabad,5,53000.0,Diesel,Automatic,Second,14,2143,203.0,5,,29.0
3595,Audi,Coimbatore,5,87652.0,Diesel,Automatic,Second,14,1968,174.3,5,,25.71
3596,Ford,Chennai,11,94873.0,Petrol,Manual,Second,15,1596,101.0,5,,1.85
3597,BMW,Mumbai,4,56000.0,Diesel,Automatic,First,18,1995,184.0,5,,22.75
3598,Maruti,Kochi,1,18678.0,Petrol,Manual,First,21,998,100.0,5,,8.32
3599,Mercedes-Benz,Delhi,5,30000.0,Diesel,Automatic,First,14,2143,203.0,5,,26.0
3600,Hyundai,Hyderabad,6,59000.0,Petrol,Manual,First,20,1197,78.9,5,,3.45
3601,Hyundai,Mumbai,2,13000.0,Petrol,Manual,First,18,1197,82.0,5,,5.15
3602,Honda,Kochi,5,74325.0,Petrol,Manual,First,19,1198,86.8,5,,3.51
3603,Hyundai,Kolkata,4,45000.0,Diesel,Manual,First,21,1396,88.76,5,,3.45
3604,Volkswagen,Pune,6,57000.0,Petrol,Manual,First,16,1198,73.9,5,,3.75
3605,Skoda,Delhi,11,80000.0,Diesel,Manual,First,18,1896,66.0,5,,2.2
3606,Ford,Hyderabad,9,154000.0,Diesel,Manual,First,13,2499,141.0,7,,7.99
3607,Chevrolet,Bangalore,6,62000.0,Diesel,Manual,Second,18,1991,147.9,5,,6.75
3608,Honda,Kolkata,5,45000.0,Diesel,Manual,First,24,1498,98.6,7,,5.0
3609,Maruti,Pune,7,105000.0,Diesel,Manual,Second,20,1248,88.76,7,,5.9
3610,Hyundai,Mumbai,6,26000.0,Petrol,Manual,First,18,1197,82.0,5,,3.75
3611,Other_Luxury,Mumbai,5,30900.0,Diesel,Automatic,First,14,2993,270.9,5,,29.5
3612,Honda,Chennai,5,48000.0,Petrol,Manual,First,18,1198,86.7,5,,4.75
3613,Audi,Pune,8,112719.0,Diesel,Automatic,First,12,2698,179.5,5,,11.5
3614,Hyundai,Chennai,2,5000.0,Petrol,Manual,First,18,1197,81.83,5,,6.95
3615,Volkswagen,Mumbai,3,16000.0,Petrol,Manual,First,17,1198,73.75,5,,5.4
3616,Renault,Jaipur,8,63000.0,Petrol,Automatic,First,13,1997,135.1,5,,4.75
3617,Maruti,Chennai,8,28300.0,Petrol,Manual,First,24,998,67.1,5,4.5 Lakh,2.15
3618,Maruti,Jaipur,14,49000.0,Petrol,Manual,First,19,796,46.3,5,,0.9
3619,Maruti,Kolkata,3,12501.0,Petrol,Manual,First,20,998,67.04,5,,3.5
3620,Other,Kochi,3,56628.0,Diesel,Manual,First,20,1248,92.0,5,,5.85
3621,Maruti,Pune,9,105000.0,Diesel,Manual,First,19,1248,73.9,5,,3.15
3622,Renault,Pune,3,52126.0,Diesel,Manual,First,21,1461,84.8,5,,6.0
3623,Hyundai,Kolkata,9,38000.0,Petrol,Manual,First,18,1197,80.0,5,,2.23
3624,Hyundai,Bangalore,3,50000.0,Petrol,Manual,First,19,1197,82.0,5,,2.5
3625,Maruti,Kochi,4,50230.0,Petrol,Manual,First,18,998,67.1,5,,3.87
3626,Mahindra,Ahmedabad,5,31000.0,Diesel,Manual,First,15,2179,140.0,7,,9.5
3627,Toyota,Delhi,5,79000.0,Diesel,Automatic,First,12,2982,168.5,7,,17.75
3628,Renault,Delhi,7,130000.0,Diesel,Manual,First,19,1461,108.45,5,,3.75
3629,Hyundai,Chennai,9,115000.0,Petrol,Manual,Second,17,1086,62.1,5,,1.5
3630,Hyundai,Pune,6,41500.0,Petrol,Manual,Second,17,1591,121.3,5,,5.0
3631,BMW,Pune,5,54385.0,Diesel,Automatic,Second,15,1995,177.0,5,,17.0
3632,Honda,Kochi,8,56361.0,Petrol,Automatic,First,12,1799,130.0,5,,4.38
3633,Audi,Delhi,1,22000.0,Petrol,Automatic,First,15,1798,187.74,5,56.97 Lakh,41.5
3634,Maruti,Kolkata,2,8000.0,Petrol,Manual,First,20,998,67.04,5,,3.0
3635,Maruti,Coimbatore,1,28741.0,Diesel,Manual,First,24,1248,88.5,5,12.56 Lakh,11.0
3636,Other_Luxury,Pune,7,117236.0,Diesel,Automatic,Second,11,2720,190.0,7,,14.0
3637,Maruti,Pune,3,30500.0,Diesel,Automatic,First,26,1248,74.0,5,,7.65
3638,Hyundai,Kolkata,1,5000.0,Petrol,Manual,First,17,1591,121.3,5,11.19 Lakh,8.7
3639,Maruti,Hyderabad,3,42000.0,Diesel,Manual,First,25,1248,88.5,7,13.33 Lakh,9.9
3640,Hyundai,Mumbai,9,32773.0,Petrol,Manual,First,13,1495,94.0,5,,2.05
3641,Hyundai,Kolkata,3,19008.0,Petrol,Manual,First,17,1197,80.0,5,,5.25
3642,Hyundai,Kochi,7,32542.0,Petrol,Manual,First,17,1591,121.3,5,11.67 Lakh,5.77
3643,Maruti,Hyderabad,9,94753.0,Petrol,Manual,First,19,796,46.3,5,,1.95
